user,nb_emails,nb_emails_sent,nb_emails_viewed,nb_external,nb_bcc,nb_external_with_attachment,nb_after_hours_or_weekend,nb_emails_has_suspicious_content,email_external_ratio,suspicious_content_ratio,bcc_email_ratio,external_email_with_attachment_ratio,after_hours_or_weekend_ratio,max_zscore_emails,max_zscore_emails_sent,avg_emails_per_week,avg_size_sent_email,nb_emails_last_month,nb_activity_email_after_leaving,nb_file_events,copy_ratio,write_ratio,delete_ratio,copy_to_removable_ratio,write_to_removable_ratio,from_removable_ratio,unique_files_ratio,events_per_file,pc_usage_ratio,file_off_hours_ratio,suspicious_file_content_ratio,open_then_copy_ratio,write_then_delete_ratio,copy_then_delete_ratio,max_zscore_file_activity,nb_file_last_month,nb_file_after_leaving,average_session_duration,session_duration_variability,nb_sessions,nb_short_sessions,ratio_short_sessions,used_multi_pc_simultaneously,nb_logon,nb_logoff,nb_pc_used,nb_pc_used_logon,nb_after_hours_logon,unclosed_session_ratio,after_hours_logon_ratio,max_zscore_logon,max_zscore_logon_after_hours,nb_logon_last_month,nb_logon_after_leaving,nb_access_decoy_file,nb_pc_decoy_file,ocean_risk_score,device_con_duration_avg,device_con_duration_std,ratio_short_device_conn_interval,nb_device_conn_last_month,avg_device_conn_per_week,max_zscore_device_week,avg_zscore_device_week,nb_device_conn_after_hours,ratio_device_conn_after_hours,nb_device_activity_after_leaving
AHB0648,3099,1046,2053,901,499,284,0,327,0.29073894804775735,0.10551790900290416,0.16101968376895773,0.09164246531139077,0.0,0.0,1.977572078178141,41.87837837837838,677218.7208413002,0,0,540,0.3907407407407407,0.11851851851851852,0.2,0.4218009478672986,1.0,0.5203703703703704,0.4425925925925926,2.2594142259414225,0.001851851851851852,0.0,0.037037037037037035,0.07109004739336493,0.140625,0.15639810426540285,2.4878668107460102,0,0,9.108333333333334,0,2,0,0.0,1,665,388,32,32,0,0.41654135338345866,0.0,1.9602063449754075,0.0,0,0.0,106,1,0.4243174342105265,3.315238320707071,6.547358003233693,0.13636363636363635,22.0,4.824324324324325,2.201125218045063,-1.4252863153971604e-16,0.0,0.0,0
AHC1994,3550,1223,2327,1209,544,312,60,256,0.34056338028169014,0.07211267605633803,0.1532394366197183,0.08788732394366197,0.016901408450704224,1.6510511452219494,2.18515877207923,47.972972972972975,721950.8798037613,0,0,792,0.39015151515151514,0.1148989898989899,0.23232323232323232,0.459546925566343,1.0,0.5492424242424242,0.42424242424242425,2.357142857142857,0.0012626262626262627,0.011363636363636364,0.03156565656565657,0.045307443365695796,0.1978021978021978,0.16828478964401294,2.847434866264395,0,0,14.51423611111111,4,4,0,0.0,1,779,498,61,61,65,0.3607188703465982,0.0834403080872914,2.2914436079457867,2.0,0,0.0,124,1,0.768606907894737,4.54234885620915,7.485144413016711,0.08823529411764706,26.0,4.904109589041096,2.755045409192662,-3.3458776084593757e-17,2.0,0.00558659217877095,0
AIB3416,5177,1779,3398,1757,888,505,0,349,0.33938574463975274,0.06741355997682055,0.1715279119180993,0.09754684180027043,0.0,0.0,2.0350311877888645,69.95945945945945,597429.8847667229,0,0,756,0.39021164021164023,0.09391534391534391,0.20767195767195767,0.47796610169491527,1.0,0.5224867724867724,0.41534391534391535,2.4076433121019107,0.0013227513227513227,0.0,0.051587301587301584,0.08135593220338982,0.2112676056338028,0.17288135593220338,3.229229605348875,0,0,6.9939583333333335,3,4,0,0.0,1,753,472,105,105,0,0.37317397078353254,0.0,2.4244027437123195,0.0,0,0.0,149,1,5.815789473684211,10.90053624480095,8.623707780857703,0.0053475935828877,26.0,5.178082191780822,1.9784539033383342,-1.4448107854710942e-16,0.0,0.0,0
AIJ3995,347,115,232,128,69,55,0,36,0.3688760806916426,0.1037463976945245,0.1988472622478386,0.1585014409221902,0.0,0.0,1.931325707495843,4.6891891891891895,1197417.0173913043,0,0,5782,0.46419923901764093,0.11241784849533033,0.22224143894846074,0.48658718330849476,1.0,0.5728121757177447,0.16793497059840887,5.954685890834192,0.00017295053614666206,0.0006918021445866483,0.06157039086821169,0.0897913561847988,0.25384615384615383,0.2507451564828614,2.048505974470576,0,0,7.26863888888889,2,460,0,0.0,1,460,460,72,72,25,0.0,0.05434782608695652,2.260802495271105,2.0,0,0.0,514,1,4.280217927631579,1.9272749648382559,5.087256618948299,0.14767932489451477,19.0,5.315068493150685,2.6564205269458854,1.8250241500687504e-17,1.0,0.002577319587628866,0
AIP1614,1038,360,678,483,172,62,0,64,0.4653179190751445,0.06165703275529865,0.16570327552986513,0.05973025048169557,0.0,0.0,1.9205808840188752,14.027027027027026,257939.075,0,0,8700,0.44241379310344825,0.12770114942528735,0.22804597701149426,0.5042868277474669,1.0,0.5656321839080459,0.2482758620689655,4.027777777777778,0.00011494252873563218,0.02425287356321839,0.035517241379310345,0.089893478825669,0.24752475247524752,0.2286308131982333,1.0824900010435263,0,0,12.090648148148148,4,3,0,0.0,1,792,512,72,72,66,0.35353535353535354,0.08333333333333333,2.5196669073125406,3.0,0,0.0,727,1,3.462631578947367,8.951127661175054,9.081223940171796,0.1035883547731889,173.0,41.2972972972973,0.8479228619793407,-1.6803375507840208e-16,74.0,0.024214659685863876,0
AJG0240,2106,723,1383,734,371,97,0,210,0.34852801519468185,0.09971509971509972,0.1761633428300095,0.046058879392212725,0.0,0.0,2.253717364003119,42.97959183673469,233613.27109266943,63,63,199,0.35678391959798994,0.11055276381909548,0.21608040201005024,0.4084507042253521,1.0,0.5477386934673367,0.5326633165829145,1.8773584905660377,0.005025125628140704,0.0,0.04020100502512563,0.08450704225352113,0.09090909090909091,0.11267605633802817,2.743361817781304,1,1,9.1,0,1,0,0.0,1,476,290,23,23,25,0.3907563025210084,0.052521008403361345,1.981734777227449,3.0,20,20.0,39,1,2.7083264802631577,0.6420304232804233,0.9374901209020765,0.13095238095238096,0.0,2.230769230769231,2.5469252521919246,-3.700743415417188e-17,0.0,0.0,0
AJH2110,3138,1083,2055,985,530,332,126,221,0.3138942001274697,0.0704270235818993,0.16889738687061823,0.10579987253027406,0.040152963671128104,0.0,1.7348765921873626,42.4054054054054,687459.2114496768,0,0,1028,0.428988326848249,0.11381322957198443,0.2169260700389105,0.45351473922902497,1.0,0.5778210116731517,0.39202334630350194,2.5508684863523574,0.0009727626459143969,0.006809338521400778,0.013618677042801557,0.07029478458049887,0.17094017094017094,0.16326530612244897,2.104181988920324,0,0,9.297638888888889,3,2,0,0.0,1,726,453,90,90,0,0.3760330578512397,0.0,1.261970980140582,0.0,0,0.0,117,1,0.19489473684210523,12.655280528052806,8.579009365069437,0.009900990099009901,26.0,5.301369863013699,2.041570222883498,-1.2166827667125003e-16,2.0,0.00516795865633075,0
AJM0345,345,119,226,127,86,24,0,35,0.3681159420289855,0.10144927536231885,0.2492753623188406,0.06956521739130435,0.0,0.0,2.0,4.662162162162162,423004.8487394958,0,0,569,0.44639718804920914,0.11775043936731107,0.23022847100175747,0.43700787401574803,1.0,0.5905096660808435,0.4973637961335677,2.010600706713781,0.0017574692442882249,0.0,0.04569420035149385,0.051181102362204724,0.16417910447761194,0.14566929133858267,2.7064171666815864,0,0,9.1,0,1,0,0.0,1,642,358,3,3,0,0.4423676012461059,0.0,0.6400115634381509,0.0,0,0.0,55,1,3.0197368421052633,3.2819300991131977,6.754790112836795,0.14084507042253522,21.0,4.876712328767123,2.707056954965858,9.125120750343752e-18,0.0,0.0,0
AJS3021,6293,2171,4122,2581,1055,748,1280,380,0.41013824884792627,0.06038455426664548,0.16764659145081837,0.11886222787223899,0.20340060384554268,0.9693299550673958,1.596919850581284,83.90666666666667,702124.4684477199,0,0,1191,0.11586901763224182,0.056255247691015954,0.06633081444164568,0.32608695652173914,1.0,0.18303946263643997,0.17380352644836272,5.753623188405797,0.0008396305625524769,0.19395465994962216,0.0109151973131822,0.07246376811594203,0.07462686567164178,0.16666666666666666,2.8748960583143246,0,0,5.460416666666666,3,2,0,0.0,1,957,584,117,117,0,0.3897596656217346,0.0,1.3140852947172643,0.0,0,0.0,861,1,0.07497368421052637,2.3015370370370367,5.438528063710775,0.1111111111111111,11.0,2.671641791044776,3.147961596849554,4.639738013358863e-17,0.0,0.0,0
AKB2312,1455,525,930,555,0,125,402,83,0.38144329896907214,0.0570446735395189,0.0,0.0859106529209622,0.27628865979381445,0.0,3.2441400161590512,19.4,195812.02095238096,0,0,11306,0.4479922165222006,0.11657526976826464,0.23226605342296125,0.4941757156959526,1.0,0.5711126835308685,0.21599150893330973,4.62981162981163,8.84486113568017e-05,0.28285865911905184,0.03033787369538298,0.08687068114511352,0.24355083459787558,0.2349457058242843,0.9241324265087651,0,0,6.8044918959266365,0,521,0,0.0,1,521,521,19,19,0,0.0,0.0,1.7957920987845295,0.0,0,0.0,1028,1,0.3879473684210525,9.676687969290475,9.462379317313413,0.05011389521640091,243.0,57.733333333333334,0.6152409549676071,-9.473903143468003e-17,0.0,0.0,0
AKB3530,523,176,347,136,89,46,0,35,0.26003824091778205,0.06692160611854685,0.1701720841300191,0.08795411089866156,0.0,0.0,1.3457249383719163,43.583333333333336,806266.3636363636,179,179,134,0.373134328358209,0.1044776119402985,0.21641791044776118,0.48,1.0,0.5149253731343284,0.43283582089552236,2.310344827586207,0.007462686567164179,0.0,0.08955223880597014,0.06,0.42857142857142855,0.2,1.9753679459634739,53,53,9.2,0,1,0,0.0,0,106,60,1,1,0,0.4339622641509434,0.0,1.0,0.0,55,55.0,27,1,0.6789078947368423,7.982651515151516,9.426859316850217,0.18181818181818182,0.0,2.4444444444444446,2.355872556263393,-1.4802973661668753e-16,0.0,0.0,12
AKD0272,3834,1341,2493,1117,651,310,0,267,0.29134063641105895,0.06964006259780908,0.1697965571205008,0.08085550339071466,0.0,0.0,2.1374004530873996,51.810810810810814,630562.0372856078,0,0,6475,0.4491119691119691,0.12355212355212356,0.22671814671814672,0.4958734525447043,1.0,0.5596911196911197,0.18007722007722007,5.5531732418524875,0.00015444015444015445,0.003552123552123552,0.05544401544401544,0.09353507565337002,0.2725,0.26788170563961483,1.633781897079713,0,0,7.008888888888889,2,3,0,0.0,1,740,464,81,81,14,0.372972972972973,0.01891891891891892,1.9320855429961026,1.0,0,0.0,609,1,0.45888157894736853,0.5141941251596424,0.5248698667187501,0.17701149425287357,29.0,5.891891891891892,2.0933687237767162,-1.0202049415474412e-16,2.0,0.0045871559633027525,0
AKG2702,3115,1104,2011,936,562,324,0,639,0.3004815409309791,0.20513643659711076,0.18041733547351524,0.10401284109149278,0.0,0.0,2.1952019692945446,42.0945945945946,823678.1829710145,0,0,2262,0.4447391688770999,0.1251105216622458,0.21573828470380194,0.47813121272365805,1.0,0.5574712643678161,0.3116710875331565,3.2085106382978723,0.0004420866489832007,0.0,0.01989389920424403,0.08548707753479125,0.23674911660777384,0.18389662027833,2.1149217694281135,0,0,8.316666666666666,0,1,0,0.0,1,650,376,21,21,0,0.42153846153846153,0.0,1.4517872795665343,0.0,0,0.0,237,1,0.24868421052631587,7.742540106951871,9.187871093337673,0.058823529411764705,44.0,9.35135135135135,2.7054659270302697,2.0104038554023104e-16,0.0,0.0,0
AKH0454,6567,2312,4255,2442,1649,737,1639,572,0.37185929648241206,0.08710217755443886,0.2511040048728491,0.11222780569514237,0.24958123953098826,0.4741809568941381,2.082118160152006,87.56,706506.0782871973,0,0,1992,0.18373493975903615,0.11094377510040161,0.10943775100401607,0.32786885245901637,1.0,0.3032128514056225,0.3072289156626506,3.2549019607843137,0.000502008032128514,0.24497991967871485,0.02459839357429719,0.06830601092896176,0.13122171945701358,0.17486338797814208,2.695907405245118,0,0,10.216666666666667,0,1,0,0.0,1,870,494,14,14,0,0.432183908045977,0.0,1.3639410528064353,0.0,0,0.0,1047,1,0.3394736842105263,4.73550269905533,7.762424703447467,0.10121457489878542,23.0,6.662162162162162,3.6658088421160744,-2.700542492331462e-17,0.0,0.0,0
AKH1534,348,120,228,121,65,28,0,22,0.34770114942528735,0.06321839080459771,0.1867816091954023,0.08045977011494253,0.0,0.0,1.942252910595086,4.702702702702703,509826.725,0,0,485,0.38762886597938145,0.11958762886597939,0.22061855670103092,0.3670212765957447,1.0,0.5938144329896907,0.5484536082474227,1.8233082706766917,0.002061855670103093,0.0,0.06391752577319587,0.09042553191489362,0.1206896551724138,0.16489361702127658,3.9965169623991974,0,0,5.483953823953824,3,154,4,0.025974025974025976,1,420,421,59,59,0,0.0,0.0,1.8193540116227633,0.0,0,0.0,70,1,0.3422368421052633,6.5411705482775355,8.660250552275008,0.09170305676855896,32.0,5.4324324324324325,2.4859374355862878,-1.800361661554308e-17,0.0,0.0,0
AKL1605,4865,1680,3185,1566,836,205,0,258,0.3218910585817061,0.05303186022610483,0.17183967112024667,0.0421377183967112,0.0,0.0,2.485811505142741,65.74324324324324,252981.92797619046,0,0,5497,0.44460614880844096,0.11788248135346553,0.2334000363834819,0.468494271685761,1.0,0.5852283063489175,0.18664726214298707,5.3576998050682265,0.00018191740949608878,0.0,0.01964708022557759,0.09288052373158756,0.28858024691358025,0.2602291325695581,1.9863845434445413,0,0,8.35,0,1,0,0.0,1,637,359,4,4,0,0.4364207221350079,0.0,0.7336270360858562,0.0,0,0.0,487,1,4.05421875,7.937230769230768,9.625201526190262,0.1076923076923077,14.0,4.783783783783784,1.987420753867049,-1.8303676892468797e-16,0.0,0.0,0
AKS3496,742,273,469,267,0,66,106,76,0.35983827493261455,0.10242587601078167,0.0,0.0889487870619946,0.14285714285714285,1.08904911061703,0.9094610217790471,61.833333333333336,514059.2454212454,158,158,1325,0.3607547169811321,0.21132075471698114,0.2060377358490566,0.44142259414225943,1.0,0.5116981132075472,0.3562264150943396,2.8072033898305087,0.0007547169811320754,0.14037735849056604,0.05660377358490566,0.07112970711297072,0.15357142857142858,0.26359832635983266,0.7664446002510265,277,277,10.283333333333333,0,1,0,0.0,1,115,66,6,6,0,0.4260869565217391,0.0,1.0945126888674652,0.0,37,37.0,156,1,0.33934292763157875,0.5987037037037036,0.5690247350655652,0.10144927536231885,0.0,5.75,1.6358257627039399,1.850371707708594e-17,0.0,0.0,24
ALB3649,373,134,239,124,0,58,16,29,0.3324396782841823,0.0777479892761394,0.0,0.1554959785522788,0.04289544235924933,2.0,1.91828999691433,5.04054054054054,1234970.4179104478,0,0,1075,0.4558139534883721,0.1144186046511628,0.22046511627906976,0.46938775510204084,1.0,0.5702325581395349,0.4762790697674419,2.099609375,0.0009302325581395349,0.045581395348837206,0.06604651162790698,0.05714285714285714,0.16260162601626016,0.17551020408163265,2.9695407156391687,0,0,7.998611111111111,2,2,0,0.0,1,809,503,104,104,0,0.37824474660074164,0.0,3.1268229317112346,0.0,0,0.0,109,1,1.6178684210526317,8.105490867579908,9.11791241597272,0.0730593607305936,45.0,10.202702702702704,3.1130923658001968,-3.420687156953185e-16,0.0,0.0,0
AMB3100,3812,1340,2472,1438,674,579,711,293,0.3772298006295908,0.07686253934942287,0.17681007345225602,0.1518887722980063,0.18651626442812172,0.9172202955327827,2.481363510054357,50.82666666666667,743509.8104477612,0,0,621,0.3896940418679549,0.10144927536231885,0.19806763285024154,0.4090909090909091,1.0,0.5426731078904992,0.40418679549114334,2.4741035856573705,0.001610305958132045,0.20128824476650564,0.04186795491143317,0.08264462809917356,0.15873015873015872,0.17768595041322313,3.2653136555407363,0,0,5.298888888888889,2,2,0,0.0,1,935,588,118,118,216,0.3711229946524064,0.23101604278074866,1.2129638477809486,2.16628360733729,0,0.0,122,1,1.9328092105263157,0.5519251766217084,0.5181723311451556,0.15606936416184972,10.0,2.6615384615384614,2.0344805139932864,1.0760623161751517e-16,0.0,0.0,0
AME1490,290,121,169,111,66,32,14,15,0.38275862068965516,0.05172413793103448,0.22758620689655173,0.1103448275862069,0.04827586206896552,1.0,2.4629362650851436,5.0,503750.30578512396,9,9,7383,0.43722064201544086,0.11702559934985778,0.23256128944873358,0.4770755885997522,1.0,0.5809291615874306,0.23229039685764594,4.3049562682215745,0.00013544629554381688,0.06623323852092645,0.033997020181498035,0.09386617100371747,0.25925925925925924,0.22676579925650558,3.0239122126803912,213,213,9.4,0,1,0,0.0,1,607,366,17,17,41,0.3970345963756178,0.06754530477759473,2.9272733401308106,1.0,33,33.0,690,1,0.2915859375,10.582295012058115,9.026909982830976,0.03970354685018528,0.0,44.96551724137931,3.329934901846494,1.8758940760907818e-16,38.0,0.014570552147239263,160
AMJ2374,4781,1665,3116,1384,821,398,0,258,0.28947918845429826,0.053963605940179876,0.17172139719723908,0.08324618280694415,0.0,0.0,1.6634160383951004,64.60810810810811,862246.6924924925,0,0,1385,0.4007220216606498,0.1148014440433213,0.21732851985559568,0.4540540540540541,1.0,0.540072202166065,0.40216606498194946,2.4865350089766607,0.0007220216606498195,0.0,0.01227436823104693,0.05045045045045045,0.16352201257861634,0.16936936936936936,2.8867294461055613,0,0,9.15,0,1,0,0.0,0,637,356,1,1,0,0.4411302982731554,0.0,0.6762342885440105,0.0,0,0.0,226,1,0.9698684210526317,3.101581820146995,6.156508091035995,0.14980544747081712,40.0,9.621621621621621,2.7661079225074365,2.220446049250313e-16,0.0,0.0,0
AMS0712,1024,364,660,407,185,123,0,72,0.3974609375,0.0703125,0.1806640625,0.1201171875,0.0,0.0,2.008570137067423,13.837837837837839,668743.7005494506,0,0,1367,0.43964886613021215,0.1141185076810534,0.21580102414045355,0.4226289517470882,1.0,0.5961960497439649,0.359912216532553,2.7784552845528454,0.000731528895391368,0.0,0.046086320409656184,0.08319467554076539,0.27564102564102566,0.15640599001663893,2.2658597606003057,0,0,4.334722222222222,3,2,0,0.0,1,759,475,108,108,0,0.37417654808959155,0.0,1.8688021621997406,0.0,0,0.0,142,1,2.6915625,8.218140432098766,9.418870284331678,0.05555555555555555,26.0,5.364864864864865,2.5127240600775096,-1.200241107702872e-17,0.0,0.0,0
ANB2766,1039,372,667,374,179,137,0,91,0.3599615014436959,0.0875842155919153,0.17228103946102022,0.13185755534167468,0.0,0.0,2.9118547014885707,14.04054054054054,720093.8198924732,0,0,486,0.17078189300411523,0.1111111111111111,0.11522633744855967,0.25301204819277107,1.0,0.33127572016460904,0.33127572016460904,3.018633540372671,0.00205761316872428,0.0,0.23251028806584362,0.07228915662650602,0.12962962962962962,0.13253012048192772,3.2170213690512486,0,0,7.266666666666667,0,1,0,0.0,1,652,374,18,18,0,0.4263803680981595,0.0,1.4173656024550214,0.0,0,0.0,250,1,0.8900082236842108,0.5789598997493735,0.5667013771534609,0.11278195488721804,8.0,2.111111111111111,2.795276723550455,-4.4056469231157003e-17,0.0,0.0,0
ANC1950,3441,1211,2230,1161,597,302,487,307,0.33740191804707936,0.08921825050857309,0.17349607672188316,0.0877651845393781,0.14152862539959316,2.0766059479829178,1.5949517662678068,45.88,506412.3559042114,0,0,2990,0.4424749163879599,0.12207357859531773,0.22775919732441471,0.490551776266062,1.0,0.5565217391304348,0.19096989966555183,5.2364273204903675,0.00033444816053511704,0.12976588628762542,0.032107023411371234,0.07860922146636433,0.3150684931506849,0.2615268329554044,3.4789407498787237,0,0,9.641818073438246,3,466,0,0.0,0,466,466,1,1,453,0.0,0.9721030042918455,2.049291691091681,2.144040061601864,0,0.0,312,1,4.663312499999999,0.7106168582375478,0.7526172458131077,0.12413793103448276,7.0,2.4166666666666665,2.691423099427662,9.62193288008469e-17,10.0,0.06896551724137931,0
ANF3332,349,127,222,106,72,58,0,36,0.3037249283667622,0.10315186246418338,0.20630372492836677,0.166189111747851,0.0,0.0,1.9726200763918682,4.716216216216216,1183935.2440944882,0,0,850,0.26823529411764707,0.14,0.22470588235294117,0.14912280701754385,1.0,0.56,0.3729411764705882,2.6813880126182967,0.001176470588235294,0.009411764705882352,0.04588235294117647,0.12280701754385964,0.13445378151260504,0.2850877192982456,3.322196313532802,0,0,13.743425925925926,6,3,0,0.0,1,702,420,6,6,54,0.4017094017094017,0.07692307692307693,1.2649578978813178,2.0,0,0.0,221,1,2.1515213815789473,0.6804594820384294,0.6284646525067434,0.14285714285714285,7.0,2.1451612903225805,2.9855505458122553,1.020688909736031e-16,1.0,0.007518796992481203,0
ANL3024,4811,1656,3155,1409,1197,466,0,389,0.29287050509249635,0.08085637081687799,0.2488048222822698,0.0968613593847433,0.0,0.0,1.8177063482178628,65.01351351351352,723695.2161835749,0,0,1620,0.44012345679012344,0.11419753086419752,0.22654320987654322,0.4179523141654979,1.0,0.5993827160493828,0.3802469135802469,2.6298701298701297,0.0006172839506172839,0.009259259259259259,0.04135802469135803,0.07012622720897616,0.16216216216216217,0.1753155680224404,2.597878820097855,0,0,12.078425925925927,4,3,0,0.0,1,762,492,72,72,48,0.3543307086614173,0.06299212598425197,2.444517072309817,3.0,0,0.0,166,1,1.9750966282894735,8.520669834804254,8.962509671048101,0.04480651731160896,35.0,9.917808219178083,2.125831135725587,-2.395344196965235e-16,9.0,0.012430939226519336,0
AOC0982,1040,354,686,497,261,192,0,63,0.4778846153846154,0.06057692307692308,0.25096153846153846,0.18461538461538463,0.0,0.0,2.1092265716352223,14.054054054054054,921643.9435028249,0,0,8959,0.4393347471816051,0.12579528965286305,0.22591807121330507,0.5022865853658537,1.0,0.5608884920191985,0.2786025226029691,3.589342948717949,0.00011161960040183056,0.0,0.04263868735349927,0.09019308943089431,0.24134871339840283,0.2345020325203252,0.7860533945353729,0,0,9.483333333333333,0,1,0,0.0,0,621,356,1,1,0,0.42673107890499196,0.0,0.68931250415483,0.0,0,0.0,830,1,2.4424342105263155,11.427570048309178,9.484515611420894,0.07290969899665552,178.0,41.5,0.8425223662164882,0.0,0.0,0.0,0
