user,email_nb_emails,email_nb_emails_sent,email_nb_emails_viewed,email_nb_external,email_nb_bcc,email_nb_external_with_attachment,email_nb_after_hours_or_weekend,email_nb_emails_has_suspicious_content,email_external_ratio,email_suspicious_content_ratio,email_bcc_email_ratio,email_external_email_with_attachment_ratio,email_after_hours_or_weekend_ratio,email_max_zscore_emails,email_max_zscore_emails_sent,email_avg_emails_per_week,email_avg_size_sent_email,email_nb_emails_last_month,email_nb_activity_email_after_leaving,email_nb_email_not_main_pc,email_nb_email_not_main_pc_ratio,email_zscore_last_month,file_nb_file_events,file_copy_ratio,file_write_ratio,file_delete_ratio,file_copy_to_removable_ratio,file_from_removable_ratio,file_unique_files_ratio,file_events_per_file,file_pc_usage_ratio,file_off_hours_ratio,file_suspicious_file_content_ratio,file_open_then_copy_ratio,file_write_then_delete_ratio,file_copy_then_delete_ratio,file_max_zscore_file_activity,file_nb_file_last_month,file_nb_file_after_leaving,file_nb_file_not_main_pc,file_nb_file_not_main_pc_ratio,file_zscore_last_month,logon_average_session_duration,logon_session_duration_variability,logon_nb_sessions,logon_nb_short_sessions,logon_ratio_short_sessions,logon_used_multi_pc_simultaneously,logon_nb_logon,logon_nb_logoff,logon_nb_pc_used,logon_nb_pc_used_logon,logon_nb_after_hours_logon,logon_unclosed_session_ratio,logon_after_hours_logon_ratio,logon_max_zscore_logon,logon_max_zscore_logon_after_hours,logon_nb_logon_last_month,logon_nb_logon_after_leaving,logon_nb_logon_not_main_pc,logon_nb_logon_not_main_pc_ratio,logon_zscore_last_month,decoy_file_nb_access_decoy_file,decoy_file_nb_pc_decoy_file,psycho_ocean_risk_score,device_nb_device_conn,device_con_duration_avg,device_con_duration_std,device_ratio_short_device_conn_interval,device_nb_device_conn_last_month,device_avg_device_conn_per_week,device_max_zscore_device_week,device_avg_zscore_device_week,device_nb_device_conn_after_hours,device_ratio_device_conn_after_hours,device_nb_device_activity_after_leaving,device_nb_device_not_main_pc,device_nb_device_not_main_pc_ratio,device_zscore_last_month,ldap_zscore_departure,http_total_activity,http_total_weighted_activity,http_job_weighted_activity,http_avg_requests_per_day,http_total_keyword_flags,http_upload_ratio,http_download_ratio,http_off_hours_ratio,http_weekend_activity_ratio,http_last_month_activity,http_last_month_zscore,http_max_zscore_activity,http_post_departure_activity,http_sus_domain_ratio,http_unique_domains,http_job_search_score
ABD3426,6815,2429,4386,2760,1110,764,1485,52,0.40498899486427,0.007630227439471753,0.16287600880410857,0.11210564930300806,0.21790168745414526,0.8769837418553332,2.174120166624213,90.86666666666666,498761.5327295183,0,0,0,0.0,0.4880948593281528,11434.0,0.45111072240685673,0.1177190834353682,0.22503061046003148,0.5021326095385809,0.5660311352107749,0.22135735525625327,4.517581983405768,8.745845723281441e-05,0.22852894874934407,0.009270596466678327,0.09034509499806126,0.2637444279346211,0.22625048468398604,1.1603482127332212,0.0,0.0,0.0,0.0,0.0808851431280567,9.183333333333334,0,1,0,0.0,1,942,569,32,32,63,0.39596602972399153,0.06687898089171974,1.249648234128394,2.0,0,0.0,31,0.032908704883227176,-13.095816396842958,1026.0,1.0,0.0014654605263157885,4000.0,12.876669015287385,9.566897218572132,0.04765564950038432,226.0,53.333333333333336,0.9893427268506824,-2.486899575160351e-16,38.0,0.0095,0.0,0.0,0.0,-0.15252695007981834,3.072486117164883,75168,75701.0,2957.0,162.0,123,0.002,0.0011,0.0127,0.2177,0,0.0,0.916,0,0.0479,271,0.0391
ABE2352,1052,363,689,430,0,97,0,3,0.40874524714828897,0.0028517110266159697,0.0,0.09220532319391635,0.0,0.0,1.9655096026306622,14.216216216216216,240834.95316804407,0,0,0,0.0,0.3091592638401121,9.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,2.25,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.099765917602998,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.358150856822424,10324,10324.0,500.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0327,185,0.0484
ABG2353,1043,370,673,435,179,166,0,3,0.4170661553211889,0.0028763183125599234,0.1716203259827421,0.15915627996164908,0.0,0.0,2.1443938996486613,14.094594594594595,559314.4,0,0,0,0.0,0.25910011025251833,16.0,0.0,0.0,0.0,0.0,0.0,0.3125,3.2,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.088998127340824,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16.0,1.0,0.012171463815789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.358150856822424,10324,10324.0,307.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0262,143,0.0297
ABG3605,3108,1104,2004,1290,0,367,0,20,0.41505791505791506,0.006435006435006435,0.0,0.11808236808236808,0.0,0.0,2.03921147741059,42.0,664799.518115942,0,0,0,0.0,0.6469659343994459,64.0,0.0,0.0,0.0,0.0,0.0,0.15625,6.4,0.015625,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.6727452763836784,7.991853932584269,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,64.0,1.0,0.0011052631578947379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50214434525692,33725,33725.0,1344.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0191,279,0.0399
ABH0349,344,133,211,115,73,24,0,20,0.33430232558139533,0.05813953488372093,0.21220930232558138,0.06976744186046512,0.0,0.0,2.797356826518927,4.648648648648648,324355.2030075188,0,0,0,0.0,-0.7679066282306657,2230.0,0.4094170403587444,0.1304932735426009,0.2304932735426009,0.32858707557502737,0.6260089686098654,0.2766816143497758,3.614262560777958,0.0004484304932735426,0.0,0.03273542600896861,0.09857612267250822,0.29896907216494845,0.25410733844468786,2.656252541795209,0.0,0.0,0.0,0.0,0.912119547508436,9.216666666666667,0,1,0,0.0,1,692,414,57,57,0,0.40173410404624277,0.0,0.628397199974405,0.0,0,0.0,58,0.0838150289017341,0.41348593014230306,243.0,1.0,0.017194736842105266,124.0,1.8023102981029808,3.9402130109948046,0.07317073170731707,10.0,2.2142857142857144,3.0026346196627065,-9.912705577010327e-17,0.0,0.0,0.0,0.0,0.0,1.1751911201153427,3.2422333806630865,3560,5126.0,75.0,10.0,570,0.0388,0.3236,0.0,0.0,0,0.0,0.0,0,0.0067,123,0.0146
ABH1181,3140,1078,2062,1182,0,274,0,25,0.3764331210191083,0.007961783439490446,0.0,0.08726114649681528,0.0,0.0,2.5236124639402977,42.432432432432435,496207.3395176252,0,0,0,0.0,0.8064778385455117,73.0,0.0,0.0,0.0,0.0,0.0,0.2191780821917808,4.5625,0.0136986301369863,0.0,0.0136986301369863,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.054326467416191,11.009924026590692,0,351,0,0.0,0,355,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,-0.47053396691646,73.0,1.0,0.12578124999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5633594912943507,33820,33820.0,1330.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.1318,144,0.0393
ABH2671,3112,1090,2022,972,0,126,0,45,0.31233933161953725,0.014460154241645245,0.0,0.04048843187660668,0.0,0.0,1.8757958556268928,42.054054054054056,30405.946788990826,0,0,0,0.0,0.4451484455896914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03693820224719,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.1266087582236842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,33820,33820.0,263.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0923,128,0.0078
ABJ0281,932,318,614,334,0,86,0,2,0.3583690987124464,0.002145922746781116,0.0,0.09227467811158799,0.0,0.0,1.2568570737391664,44.38095238095238,478223.3522012579,180,180,0,0.0,-0.1940376314265832,12.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,1.7142857142857142,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,10.05272435897436,0,104,0,0.0,0,104,104,1,1,0,0.0,0.0,0.0,0.0,40,40.0,0,0.0,-0.35355339059327373,12.0,1.0,0.3049989720394737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571208103423586,9880,9880.0,228.0,95.0,0,0.0,0.0,0.0,0.0,1995,0.8575,0.0,1900,0.0248,111,0.0231
ABK0481,97,41,56,46,22,20,0,0,0.4742268041237113,0.0,0.2268041237113402,0.20618556701030927,0.0,0.8230548917531013,0.7433919416750281,13.857142857142858,1309533.3902439023,38,38,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.050490196078432,0,34,0,0.0,0,34,34,1,1,0,0.0,0.0,0.0,0.0,28,28.0,0,0.0,0.0,5.0,1.0,0.015570518092105261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181186857726193,986,986.0,28.0,29.0,0,0.0,0.0,0.0,0.0,580,1.0,0.0,406,0.071,82,0.0284
ABK3081,3724,1302,2422,1533,640,479,520,117,0.4116541353383459,0.03141783029001074,0.17185821697099893,0.128625134264232,0.13963480128893663,1.1803074652448327,1.9157024174832316,49.653333333333336,608196.6866359446,0,0,0,0.0,-0.646405779946916,671.0,0.4336810730253353,0.10581222056631892,0.22205663189269748,0.43986254295532645,0.5931445603576752,0.37853949329359166,2.641732283464567,0.0014903129657228018,0.11922503725782414,0.02384500745156483,0.09278350515463918,0.16901408450704225,0.20618556701030927,2.7900707083833534,0.0,0.0,0.0,0.0,-0.34062249221117624,16.652569444444445,7,4,0,0.0,1,883,551,52,52,67,0.37599093997734995,0.07587768969422423,1.5432404043645476,3.0,0,0.0,56,0.06342015855039637,-0.7421823211823151,74.0,1.0,0.0028657894736842104,169.0,1.9954689366786142,4.9257840595189135,0.08602150537634409,8.0,2.640625,2.4266843623153136,-1.8214596497756474e-17,3.0,0.01775147928994083,0.0,0.0,0.0,-0.6144158865425463,1.818118685772619,39805,39805.0,1852.0,95.0,0,0.0,0.0,0.0108,0.1313,0,0.0,0.9553,0,0.0462,190,0.0465
ABL0870,350,126,224,113,0,27,0,4,0.32285714285714284,0.011428571428571429,0.0,0.07714285714285714,0.0,0.0,1.9415751046381011,4.72972972972973,523690.5,0,0,0,0.0,0.41344911529736156,5.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.021956928838952,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,5.0,1.0,0.008365028782894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422333806630865,3560,3560.0,1.0,10.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0635,116,0.0003
ABM3203,3824,1339,2485,1322,0,290,997,19,0.3457112970711297,0.004968619246861925,0.0,0.075836820083682,0.26072175732217573,0.9428274511263788,2.5700380602452144,50.986666666666665,473021.4697535474,0,0,0,0.0,0.9771549643146575,405.0,0.0,0.0,0.0,0.0,0.0,0.019753086419753086,50.625,0.0024691358024691358,0.2345679012345679,0.0,0.0,0.0,0.0,3.1896421735335756,0.0,0.0,0.0,0.0,-0.37233515826555214,5.65165650406504,3,82,1,0.012195121951219513,1,463,464,27,27,444,0.0,0.958963282937365,2.597023577285656,1.8825677418573794,0,0.0,26,0.056155507559395246,0.7637543286060839,405.0,1.0,0.03554687499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,41610,42538.0,1583.0,95.0,332,0.0036,0.0114,0.0717,0.1804,0,0.0,0.9678,0,0.0245,122,0.0372
ABM3641,502,188,314,214,94,126,147,7,0.4262948207171315,0.013944223107569721,0.18725099601593626,0.250996015936255,0.29282868525896416,0.0,2.292286207528853,6.693333333333333,1250983.5478723405,0,0,0,0.0,1.5209382012587467,42.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,4.2,0.023809523809523808,0.21428571428571427,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.79001969473166,3,677,2,0.0029542097488921715,1,677,677,68,68,96,0.0,0.14180206794682423,2.5986802991493203,2.830638096048106,0,0.0,68,0.10044313146233383,-9.346868626446541,42.0,1.0,0.0015212479440789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054180384339107,5100,5100.0,89.0,10.0,0,0.0,0.0,0.0096,0.2902,0,0.0,0.0,0,0.03,185,0.0175
ABM3687,212,83,129,67,41,34,36,9,0.3160377358490566,0.04245283018867924,0.19339622641509435,0.16037735849056603,0.16981132075471697,0.7529511829268666,2.322964064919713,5.578947368421052,1162187.1445783132,9,9,0,0.0,-7.0934358165256075,4925.0,0.4450761421319797,0.11614213197969543,0.22923857868020306,0.47125912408759124,0.5821319796954315,0.18213197969543146,5.490523968784839,0.0002030456852791878,0.166497461928934,0.0018274111675126903,0.09397810218978102,0.291958041958042,0.2490875912408759,1.0651075028952803,221.0,221.0,0.0,0.0,-7.124479652686721,4.942222222222222,2,2,0,0.0,1,464,294,74,74,0,0.36637931034482757,0.0,2.0154766747385335,0.0,37,37.0,78,0.16810344827586207,-3.6705700911467165,453.0,1.0,0.0012828947368421053,441.0,6.67531180753403,8.353058812367397,0.09401709401709402,0.0,11.605263157894736,1.4868646869129858,1.5192525600133721e-16,0.0,0.0,31.0,0.0,0.0,-5.93364281334307,1.1221672153735645,1944,1944.0,39.0,9.0,0,0.0,0.0,0.0,0.1667,243,0.3651,0.7576,90,0.0129,102,0.0201
ABM3772,5525,1915,3610,2080,925,720,0,89,0.3764705882352941,0.016108597285067874,0.167420814479638,0.13031674208144797,0.0,0.0,1.6794126089488715,74.66216216216216,690371.9091383812,0,0,0,0.0,0.3444233600968322,1114.0,0.40843806104129265,0.10861759425493717,0.21543985637342908,0.4747252747252747,0.5421903052064632,0.42100538599640935,2.375266524520256,0.0008976660682226212,0.00718132854578097,0.02333931777378815,0.05934065934065934,0.1322314049586777,0.15164835164835164,2.910974674456686,0.0,0.0,0.0,0.0,-1.2465775648872168,13.751805555555556,5,4,0,0.0,0,703,426,1,1,66,0.3940256045519203,0.09388335704125178,1.3929103831719298,2.0,0,0.0,0,0.0,-0.11107683342678125,173.0,1.0,0.040566611842105256,715.0,5.719267195767196,7.637932261382148,0.06349206349206349,47.0,9.662162162162161,1.7945175325224507,3.240650990797754e-16,2.0,0.002797202797202797,0.0,0.0,0.0,0.881393340086507,4.006938426723769,57672,57672.0,2239.0,162.0,0,0.0,0.0,0.0171,0.0,0,0.0,0.0,0,0.0627,236,0.0388
ABM3776,5210,1796,3414,1872,0,306,0,100,0.35930902111324375,0.019193857965451054,0.0,0.05873320537428023,0.0,0.0,1.2664175533930844,70.4054054054054,215887.05456570155,0,0,0,0.0,0.2994338566335201,21.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,4.2,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.974953183520599,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,21.0,1.0,0.1404236842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,57672,57672.0,2802.0,162.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0583,167,0.0486
ABO1173,3141,1079,2062,1100,794,301,0,19,0.3502069404648201,0.0060490289716650745,0.2527857370264247,0.09582935370900987,0.0,0.0,2.381136268325195,42.445945945945944,659700.5708989805,0,0,0,0.0,0.050824102302867775,1395.0,0.26021505376344084,0.10896057347670252,0.16344086021505377,0.30578512396694213,0.43799283154121865,0.34121863799283153,2.930672268907563,0.0007168458781362007,0.005017921146953405,0.015770609318996417,0.07162534435261708,0.19078947368421054,0.1763085399449036,2.315356392357446,0.0,0.0,0.0,0.0,-1.9097404233540891,11.233333333333333,0,1,0,0.0,0,712,434,1,1,77,0.3904494382022472,0.10814606741573034,1.8824415013037996,3.0,0,0.0,0,0.0,-0.23065836396928444,521.0,1.0,0.021249177631578946,396.0,2.6431804198335143,5.748039174381976,0.13029315960912052,23.0,5.424657534246576,2.02777282870268,-2.1900289800825005e-16,2.0,0.005050505050505051,0.0,0.0,0.0,-0.128405787122424,3.5633594912943507,32040,32927.0,2925.0,90.0,241,0.0036,0.0168,0.0136,0.0,0,0.0,0.0,0,0.1286,182,0.0888
ABP2003,3117,1084,2033,1074,0,227,0,23,0.34456207892204044,0.007378889958293231,0.0,0.07282643567532884,0.0,0.0,2.193571908945536,42.12162162162162,508526.0313653136,0,0,0,0.0,0.2532768607652879,42.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,7.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0996828295383154,11.092322097378277,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,42.0,1.0,0.0008326480263157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,33820,33820.0,1328.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.1253,195,0.0393
ABP2917,1219,420,799,490,0,181,174,11,0.40196882690730107,0.009023789991796555,0.0,0.14848236259228875,0.14273995077932733,1.2164105997670551,2.7127690690693615,16.253333333333334,966621.5595238095,0,0,0,0.0,0.09094041187157377,2160.0,0.4689814814814815,0.11157407407407408,0.22175925925925927,0.4856860809476802,0.5703703703703704,0.3175925925925926,3.1486880466472305,0.000462962962962963,0.1587962962962963,0.001388888888888889,0.06811451135241856,0.2157676348547718,0.20236920039486672,2.006101206121245,0.0,0.0,0.0,0.0,-0.025589064683234287,9.383333333333333,0,1,0,0.0,0,745,423,1,1,0,0.43221476510067114,0.0,1.9275583445250404,0.0,0,0.0,0,0.0,-0.9275816931384884,195.0,1.0,0.013630756578947363,484.0,4.100724177256436,7.476729494877755,0.13196480938416422,29.0,6.54054054054054,2.188276753621332,5.701145261588641e-17,0.0,0.0,0.0,0.0,0.0,0.10014196842089285,2.6512274295105627,12238,12238.0,264.0,29.0,0,0.0,0.0,0.0,0.1422,0,0.0,0.9964,0,0.0109,205,0.0216
ABR0397,1042,365,677,408,176,75,0,7,0.3915547024952015,0.0067178502879078695,0.1689059500959693,0.07197696737044146,0.0,0.0,2.5231684658681184,14.08108108108108,286994.91780821915,0,0,0,0.0,0.38390091516399827,117.0,0.4188034188034188,0.1111111111111111,0.21367521367521367,0.46938775510204084,0.5555555555555556,0.5982905982905983,1.6714285714285715,0.008547008547008548,0.0,0.0,0.08163265306122448,0.38461538461538464,0.08163265306122448,3.5609011560325095,0.0,0.0,0.0,0.0,-0.48331447420790674,7.006597222222222,2,4,0,0.0,1,751,470,94,94,0,0.374167776298269,0.0,1.8626574065032155,0.0,0,0.0,114,0.151797603195739,0.22287539816119248,16.0,1.0,0.001796052631578947,127.0,6.961228395061728,8.879555391906942,0.022222222222222223,7.0,2.2280701754385963,4.0952558201551765,1.9088044984783393e-16,0.0,0.0,0.0,0.0,0.0,-0.16984155512168936,1.567021236472421,10324,10324.0,270.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0418,161,0.0262
ABS0677,3113,1055,2058,1038,511,396,0,21,0.3334404111789271,0.006745904272406039,0.1641503372952136,0.127208480565371,0.0,0.0,1.673721163527313,42.067567567567565,812813.6815165877,0,0,0,0.0,0.042283518591243484,488.0,0.0,0.0,0.0,0.0,0.0,0.018442622950819672,54.22222222222222,0.0020491803278688526,0.0,0.0,0.0,0.0,0.0,3.0283897575887107,0.0,0.0,0.0,0.0,0.262139805231695,9.366666666666667,0,1,0,0.0,1,649,372,17,17,0,0.4268104776579353,0.0,1.3810566620350646,0.0,0,0.0,16,0.02465331278890601,0.18062786995975738,488.0,1.0,0.0011324013157894728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181186857726193,33820,34886.0,686.0,95.0,354,0.0036,0.0207,0.0,0.0,0,0.0,0.0,0,0.0214,173,0.0197
ABW0501,3133,1074,2059,1113,0,191,0,7,0.35525055857006066,0.0022342802425789976,0.0,0.06096393233322694,0.0,0.0,2.2627584548271806,42.33783783783784,454803.97951582866,0,0,0,0.0,0.5224705084606223,16.0,0.0,0.0,0.0,0.0,0.0,0.375,2.6666666666666665,0.0625,0.0,0.0625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,10.07996254681648,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,16.0,1.0,0.0007055921052631581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,33820,33820.0,3943.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.004,82,0.1166
ACA0360,1757,614,1143,515,0,101,0,21,0.29311326124075127,0.01195219123505976,0.0,0.05748434832100171,0.0,0.0,3.052344181382058,23.743243243243242,326945.53745928337,0,0,0,0.0,-0.16823164622761327,22.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,1.8333333333333333,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.8189821166039422,10.96942883895131,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,22.0,1.0,0.020882812500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17088,17088.0,788.0,48.0,0,0.0,0.0,0.0647,0.0,0,0.0,0.0,0,0.0472,164,0.0461
ACA3252,345,125,220,115,0,25,0,2,0.3333333333333333,0.005797101449275362,0.0,0.07246376811594203,0.0,0.0,2.0,4.662162162162162,29382.096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01938202247191,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01457134046052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422333806630874,3560,3560.0,109.0,10.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.1618,110,0.0306
ACB0701,1121,385,736,454,188,150,39,9,0.4049955396966994,0.008028545941123996,0.16770740410347904,0.13380909901873328,0.03479036574487065,1.6707515347006225,2.403342980635789,15.14864864864865,718948.4805194805,0,0,0,0.0,-0.47058823529411753,673.0,0.1575037147102526,0.2838038632986627,0.11292719167904904,0.19811320754716982,0.32540861812778604,0.49925705794947994,2.0029761904761907,0.0014858841010401188,0.02674591381872214,0.03566121842496285,0.07547169811320754,0.07329842931937172,0.12264150943396226,2.73993799746071,0.0,0.0,0.0,0.0,0.8419443299739975,8.266666666666667,0,1,0,0.0,0,720,413,1,1,26,0.4263888888888889,0.03611111111111111,1.4839815989620253,3.0,0,0.0,0,0.0,0.08172688107521076,242.0,1.0,0.01842878289473684,401.0,1.6544276094276094,4.362613260237684,0.10606060606060606,34.0,5.418918918918919,2.1948589749506766,-1.800361661554308e-16,0.0,0.0,0.0,0.0,0.0,2.745916340754781,2.571208103423586,10260,14315.0,483.0,27.0,1465,0.0384,0.28,0.0097,0.0342,0,0.0,1.8931,0,0.0531,111,0.0337
ACB3123,3148,1088,2060,1286,550,352,219,20,0.4085133418043202,0.0063532401524777635,0.17471410419313851,0.11181702668360864,0.06956797966963152,0.0,2.376172987467564,42.54054054054054,508805.1167279412,0,0,0,0.0,0.3633611941957943,341.0,0.0,0.0,0.0,0.0,0.0,0.05571847507331378,17.94736842105263,0.002932551319648094,0.11143695014662756,0.0,0.0,0.0,0.0,3.1135305776150304,0.0,0.0,0.0,0.0,-0.2878441317212926,6.893402777777778,4,4,0,0.0,1,742,471,72,72,386,0.36522911051212936,0.5202156334231806,1.7606382302482766,2.0,0,0.0,78,0.10512129380053908,0.8090251255418741,341.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054180384339107,31950,33095.0,214.0,90.0,367,0.0045,0.0223,0.0701,0.0,0,0.0,0.0,0,0.0439,225,0.0065
ACC2773,3151,1096,2055,1302,0,365,0,23,0.41320215804506505,0.0072992700729927005,0.0,0.11583624246271025,0.0,0.0,2.177488443570416,42.58108108108108,688513.5656934306,0,0,0,0.0,0.43509972744863057,107.0,0.0,0.0,0.0,0.0,0.0,0.09345794392523364,10.7,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.42008402520840304,7.024859550561797,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,107.0,1.0,0.0262672697368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6512274295105627,33820,33820.0,1122.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0459,211,0.0332
ACF1806,1134,410,724,359,203,110,0,0,0.3165784832451499,0.0,0.17901234567901234,0.09700176366843033,0.0,0.0,2.6607225046078256,47.25,652087.143902439,140,140,0,0.0,-3.765546345000987,2800.0,0.4592857142857143,0.11464285714285714,0.22464285714285714,0.48989113530326595,0.5664285714285714,0.21321428571428572,4.690117252931323,0.00035714285714285714,0.0,0.0025,0.07931570762052877,0.24299065420560748,0.2286158631415241,1.6286923474098396,330.0,330.0,0.0,0.0,-4.4912171063713915,8.216666666666667,0,1,0,0.0,0,207,118,1,1,0,0.42995169082125606,0.0,1.0,0.0,38,38.0,0,0.0,-4.706085343871664,263.0,1.0,0.04697368421052631,1024.0,6.812892636924193,8.348244800706775,0.10010881392818281,0.0,42.666666666666664,0.8175854854981667,8.465450562766819e-16,0.0,0.0,243.0,0.0,0.0,-4.374538697750597,2.9977072280098485,11210,11210.0,109.0,95.0,0,0.0,0.0,0.0,0.0,1900,0.0,0.0,1330,0.0011,154,0.0097
